caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests,address,race,gender,bdate,city,age,gr9_gpa,gr10_gpa,reconstructed_prior_arrests,reconstructed_re_arrest
49413,2448,2012-01-19,2013-01-28,0,0,5,"2461 N CICERO AVE, CHICAGO",WHITE,M,1969-07-18,chicago,42.0,,,5,0
37389,2450,2012-12-09,2013-01-25,1,0,2,"8924 W OB NORTHWEST TOLL, CHICAGO",BLACK,M,1992-06-06,chicago,20.0,,,2,0
70611,2451,2012-07-09,2013-01-20,1,0,4,"2934 W LUIS MUNOZ MARIN DR S, CHICAGO",BLACK,M,1967-01-05,chicago,45.0,,,4,0
9195,2452,2012-03-02,2012-12-10,1,0,5,"304 W FULLERTON PKWY, CHICAGO",WHITE,F,1976-08-29,chicago,35.0,,,5,0
90335,2453,2012-12-21,2013-07-18,0,0,6,"793 W LITTLE CALUMET RIVER, CHICAGO",WHITE,M,1976-06-18,chicago,36.0,,,6,0
34774,2454,2013-05-14,2013-06-08,1,1,4,"1775 W HASTINGS ST, Chicago",ASIAN,M,1977-11-10,chicago,35.0,,,4,1
11080,2454,2013-06-07,2013-11-26,0,1,5,"4495 N OSAGE AVE, CHICAGO",ASIAN,M,1977-11-10,chicago,35.0,,,5,1
60117,2454,2013-08-04,2013-11-27,0,0,6,"2941 S MCDERMOTT ST, CHICAGO",ASIAN,M,1977-11-10,chicago,35.0,,,6,0
15153,2456,2012-08-07,2013-02-07,1,0,4,"171 E 113TH ST, CHICAGO",WHITE,M,1986-02-03,chicago,26.0,,,4,0
53716,2456,2013-06-26,2015-02-09,0,0,5,"5640 W OHIO ST, CHICAGO",WHITE,M,1986-02-03,chicago,27.0,,,5,0
28242,2457,2012-08-04,2012-08-27,0,1,1,"4592 S I55 CICERO AV XR, CHICAGO",BLACK,M,1995-01-31,chicago,17.0,,,1,1
48449,2457,2012-08-26,2013-05-31,1,0,2,"1107 W BITTERSWEET PL, CHICAGO",BLACK,M,1995-01-31,chicago,17.0,,,2,0
75659,2457,2013-10-16,2013-10-21,0,0,3,"1770 W STEUBEN ST, Chicago",BLACK,M,1995-01-31,chicago,18.0,2.857,2.75,3,0
25357,2459,2012-03-18,2012-11-24,0,0,0,"6217 N NAVAJO AVE, CHICAGO",BLACK,M,1995-09-14,chicago,16.0,,,0,0
3279,2459,2013-05-26,2013-12-07,0,0,1,"0 W UPPERLEVELT3 ST, CHICAGO",BLACK,M,1995-09-14,chicago,17.0,,,1,0
34659,2461,2012-02-01,2013-10-19,0,1,3,"214 W HURON ST, Chicago",WHITE,M,1981-07-31,chicago,30.0,,,3,1
1884,2461,2013-03-31,2014-10-11,0,0,4,"3719 W EISENHOWER INDEPENDENCE BL ER, CHICAGO",WHITE,M,1981-07-31,chicago,31.0,,,4,0
93586,2462,2012-08-07,2013-01-30,1,0,3,"3582 N OAK PARK AVE, CHICAGO",WHITE,M,1983-02-03,chicago,29.0,,,3,0
28388,2463,2012-03-08,2014-08-27,1,1,1,"4628 S I55 CICERO AV ER, CHICAGO",BLACK,M,1984-09-04,chicago,27.0,,,1,1
1059,2463,2013-05-11,2013-07-16,1,0,2,"97 E 9TH ST, CHICAGO",BLACK,M,1984-09-04,chicago,28.0,,,2,0
66851,2463,2013-10-11,2014-01-21,1,0,3,"7150 N HIAWATHA AVE, CHICAGO",BLACK,M,1984-09-04,chicago,29.0,,,3,0
4129,2466,2012-11-12,2013-05-10,1,0,5,"5802 N NINA AVE, CHICAGO",BLACK,F,1980-05-10,chicago,32.0,,,5,0
10604,2466,2013-07-30,2013-08-16,0,0,6,"369 S GOLE DR, CHICAGO",BLACK,F,1980-05-10,chicago,33.0,,,6,0
21722,2467,2013-01-18,2013-07-15,1,0,3,"3810 W EISENHOWER INDEPENDENCE BL XR, CHICAGO",WHITE,M,1986-07-17,chicago,26.0,,,3,0
23749,2469,2012-03-26,2013-07-29,0,1,0,"6467 W ARCHER AVE, CHICAGO",BLACK,M,1986-09-22,chicago,25.0,,,0,1
15481,2469,2012-10-06,2013-05-19,0,0,1,"6203 W BLOOMINGDALE AVE, CHICAGO",BLACK,M,1986-09-22,chicago,26.0,,,1,0
94898,2469,2013-09-07,2013-11-24,0,0,2,"120 E BENTON PL, CHICAGO",BLACK,M,1986-09-22,chicago,26.0,,,2,0
50522,2471,2012-06-08,2012-08-21,0,0,4,"5661 N NEWARK AVE, CHICAGO",BLACK,M,1977-12-05,chicago,34.0,,,4,0
67522,2472,2012-06-04,2013-01-14,1,1,7,"459 N NEW ST, CHICAGO",WHITE,M,1958-12-01,chicago,53.0,,,7,1
86203,2472,2012-11-26,2013-03-03,1,0,8,"500 E 126TH ST, CHICAGO",WHITE,M,1958-12-01,chicago,53.0,,,8,0
92666,2474,2013-03-19,2013-05-04,1,0,2,"11860 S MAPLEWOOD AVE, Chicago",BLACK,M,1981-09-15,chicago,31.0,,,2,0
49509,2475,2013-03-30,2013-05-22,1,0,3,"753 E STEPHEN A DOUGLAS DR, CHICAGO",WHITE,M,1982-09-26,chicago,30.0,,,3,0
12293,2478,2012-11-25,2012-11-28,0,0,2,"89 E 91ST ST, Chicago",WHITE,M,1987-05-24,chicago,25.0,,,2,0
65037,2478,2013-05-19,2013-06-29,0,0,3,"0 W I190 EXPY OB, CHICAGO",WHITE,M,1987-05-24,chicago,25.0,,,3,0
36021,2478,2013-09-13,2014-01-02,1,0,4,"3177 W I55 KEDZIE AV ER, CHICAGO",WHITE,M,1987-05-24,chicago,26.0,,,4,0
33259,2480,2013-04-05,2013-04-10,0,0,0,"227 W HADDOCK PL, CHICAGO",WHITE,F,1994-10-02,chicago,18.0,,,0,0
9267,2481,2012-02-14,2012-03-29,0,0,1,"8042 W HIGGINS RD, CHICAGO",BLACK,M,1993-08-13,chicago,18.0,,,1,0
65583,2481,2012-04-23,2012-09-25,0,0,2,"2887 S THOMAS BARCLAY DR, Chicago",BLACK,M,1993-08-13,chicago,18.0,,,2,0
33562,2482,2012-07-24,2012-07-30,0,0,4,"2810 S PITNEY CT, CHICAGO",BLACK,M,1972-01-20,chicago,40.0,,,4,0
47905,2484,2012-09-12,2013-03-10,0,0,3,"2745 W JULIA CT, CHICAGO",BLACK,M,1979-03-11,chicago,33.0,,,3,0
58001,2485,2012-03-18,2012-04-08,0,0,2,"5136 N PAULINA ST, Chicago",BLACK,M,1989-09-14,chicago,22.0,,,2,0
83581,2485,2013-06-12,2014-04-28,1,0,3,"7430 S BALDWIN AVE, CHICAGO",BLACK,M,1989-09-14,chicago,23.0,,,3,0
26893,2489,2013-08-08,2013-11-28,0,0,3,"99 E 78TH ST, CHICAGO",BLACK,M,1995-02-04,chicago,18.0,,,3,0
43604,2490,2013-07-21,2014-03-17,0,0,4,"1489 W ST PAUL AVE, CHICAGO",BLACK,M,1979-01-17,chicago,34.0,,,4,0
21895,2491,2012-06-01,2013-03-05,0,0,0,"6330 N MCAULEY CT, CHICAGO",WHITE,F,1989-11-28,chicago,22.0,,,0,0
69577,2491,2013-06-29,2014-08-01,1,0,1,"5749 S SAYRE AVE, CHICAGO",WHITE,F,1989-11-28,chicago,23.0,,,1,0
44244,2492,2013-03-10,2013-05-31,1,0,2,"5993 N EDENS EXPY OB, CHICAGO",BLACK,M,1985-09-06,chicago,27.0,,,2,0
68233,2492,2013-09-08,2014-06-20,0,1,3,"297 W COUCH PL, CHICAGO",BLACK,M,1985-09-06,chicago,28.0,,,3,1
51754,2492,2013-09-17,2013-12-31,0,0,4,"12675 S INDIANA AVE, CHICAGO",BLACK,M,1985-09-06,chicago,28.0,,,4,0
12380,2493,2012-10-13,2014-12-07,1,1,5,"11452 S BISHOP FORD 115TH ST XR WB, CHICAGO",WHITE,F,1973-04-11,chicago,39.0,,,5,1
24516,2493,2013-01-23,2013-03-04,1,0,6,"3917 W 16TH ST, CHICAGO",WHITE,F,1973-04-11,chicago,39.0,,,6,0
96236,2494,2012-04-13,2012-10-18,0,0,2,"6106 S CAMPBELL AVE, CHICAGO",BLACK,M,1989-10-10,chicago,22.0,,,2,0
47266,2494,2013-06-27,2013-08-09,0,0,3,"2665 W MOFFAT ST, CHICAGO",BLACK,M,1989-10-10,chicago,23.0,,,3,0
38979,2496,2012-09-30,2012-11-14,0,0,3,"3529 W 78TH PL, CHICAGO",BLACK,M,1984-03-28,chicago,28.0,,,3,0
91910,2497,2012-10-22,2014-05-25,0,1,1,"9384 S HARBOR AVE, CHICAGO",WHITE,M,1992-04-19,chicago,20.0,,,1,1
48998,2497,2013-06-26,2013-12-25,0,0,2,"3105 W 80TH ST, Chicago",WHITE,M,1992-04-19,chicago,21.0,,,2,0
54730,2498,2013-04-29,2013-07-07,1,1,2,"2387 N PRIVATE DR, Chicago",BLACK,M,1985-10-26,chicago,27.0,,,2,1
32553,2498,2013-07-05,2013-11-30,0,0,3,"3427 W ADDISON ST, CHICAGO",BLACK,M,1985-10-26,chicago,27.0,,,3,0
47267,2499,2012-10-10,2013-01-12,0,0,4,"1018 W 93RD PL, CHICAGO",BLACK,M,1982-04-08,chicago,30.0,,,4,0
46491,2499,2013-10-11,2014-06-09,1,0,5,"1601 E 84TH PL, CHICAGO",BLACK,M,1982-04-08,chicago,31.0,,,5,0
9027,2501,2012-05-24,2013-05-31,1,1,3,"919 W 60TH ST, CHICAGO",BLACK,M,1980-11-20,chicago,31.0,,,3,1
64608,2501,2012-06-28,2014-01-13,0,0,4,"5757 N MANTON AVE, CHICAGO",BLACK,M,1980-11-20,chicago,31.0,,,4,0
78650,2503,2012-02-02,2012-07-30,0,0,2,"6391 N LUNDY AVE, CHICAGO",WHITE,M,1987-08-01,chicago,24.0,1.714,2.571,2,0
33936,2503,2013-01-19,2013-08-25,0,0,3,"6675 S HARTWELL AVE, CHICAGO",WHITE,M,1987-08-01,chicago,25.0,,,3,0
48404,2504,2012-07-11,2012-11-17,0,1,2,"3782 S DR MARTIN LUTHER KING JR DR E, CHICAGO",WHITE,F,1985-01-07,chicago,27.0,,,2,1
54049,2504,2012-11-04,2013-02-01,0,0,3,"849 W KENNEDY ONTARIO ST NB ER, Chicago",WHITE,F,1985-01-07,chicago,27.0,,,3,0
6962,2504,2013-08-01,2014-05-16,1,0,4,"5795 S MARSHFIELD AVE, CHICAGO",WHITE,F,1985-01-07,chicago,28.0,,,4,0
7754,2505,2013-10-18,2013-12-22,0,0,3,"6340 N SPOKANE AVE, CHICAGO",BLACK,F,1981-04-16,chicago,32.0,,,3,0
49972,2506,2013-04-11,2014-06-26,1,0,4,"5814 N AVONDALE AVE, CHICAGO",WHITE,F,1983-10-08,chicago,29.0,,,4,0
83855,2507,2012-04-04,2012-05-13,0,0,6,"5425 S RIDGEWOOD CT, CHICAGO",BLACK,M,1980-10-01,chicago,31.0,,,6,0
21260,2507,2012-11-20,2012-12-18,1,0,7,"1249 N HICKORY AVE, CHICAGO",BLACK,M,1980-10-01,chicago,32.0,,,7,0
45883,2507,2013-10-22,2013-11-04,0,0,8,"808 W 33RD ST, CHICAGO",BLACK,M,1980-10-01,chicago,33.0,,,8,0
58059,2508,2012-10-26,2012-12-04,0,0,2,"12625 S DOTY AVE E, Chicago",BLACK,M,1991-04-24,chicago,21.0,,,2,0
98616,2509,2013-08-07,2014-10-04,1,0,2,"896 E BISHOP FORD EXPY OB, CHICAGO",BLACK,M,1991-02-03,chicago,22.0,,,2,0
97083,2510,2013-02-24,2014-02-16,1,0,1,"1319 N KOLIN AVE, CHICAGO",BLACK,F,1987-08-23,chicago,25.0,,,1,0
59450,2512,2012-03-05,2012-09-11,0,0,7,"854 W JUNIOR TER, CHICAGO",BLACK,M,1965-09-01,chicago,46.0,,,7,0
46071,2512,2012-09-18,2013-06-13,1,0,8,"3477 N BELMONT HARBOR DR, CHICAGO",BLACK,M,1965-09-01,chicago,47.0,,,8,0
57924,2512,2013-08-13,2013-09-10,0,0,9,"6867 S DAN RYAN MARQUETTE RD XR, CHICAGO",BLACK,M,1965-09-01,chicago,47.0,,,9,0
27511,2513,2013-02-06,2013-03-06,0,0,3,"3009 W I55 KEDZIE AV XR, CHICAGO",ASIAN,M,1990-08-05,chicago,22.0,,,3,0
66781,2515,2012-10-01,2013-01-22,0,0,0,"42 E WACKER LOWER PL, CHICAGO",WHITE,M,1989-03-30,chicago,23.0,,,0,0
49528,2516,2012-05-24,2012-08-14,0,0,2,"10490 S STONY ISLAND EXT AVE, CHICAGO",BLACK,M,1987-11-20,chicago,24.0,3.571,2.333,2,0
60290,2516,2013-07-05,2014-04-11,1,0,3,"2825 W HIRSCH ST, CHICAGO",BLACK,M,1987-11-20,chicago,25.0,,,3,0
27695,2518,2012-01-24,2014-01-15,0,1,3,"287 W DE SAIBLE ST, CHICAGO",BLACK,M,1976-07-22,chicago,35.0,,,3,1
72207,2518,2012-12-06,2014-01-22,1,0,4,"1979 E 67TH ST, CHICAGO",BLACK,M,1976-07-22,chicago,36.0,,,4,0
82538,2519,2013-04-07,2013-04-25,0,0,2,"1755 W EISENHOWER PAULINA ST XR, CHICAGO",BLACK,M,1993-10-04,chicago,19.0,,,2,0
50301,2520,2012-10-28,2012-12-14,0,1,5,"10206 S DREXEL AVE, CHICAGO",WHITE,M,1974-04-26,chicago,38.0,,,5,1
37312,2520,2012-11-03,2012-11-24,1,0,6,"4252 W LEXINGTON ST, CHICAGO",WHITE,M,1974-04-26,chicago,38.0,,,6,0
29825,2522,2012-07-28,2012-08-14,1,0,3,"2078 S STEVENSON EXPY ER, Chicago",WHITE,M,1987-01-24,chicago,25.0,,,3,0
38782,2522,2013-02-21,2013-10-23,1,0,4,"1373 E 92ND PL, CHICAGO",WHITE,M,1987-01-24,chicago,26.0,,,4,0
55730,2523,2013-02-28,2013-03-07,0,0,4,"34 N KENNEDY RANDOLPH ST ER, CHICAGO",WHITE,M,1985-08-27,chicago,27.0,,,4,0
33750,2523,2013-09-18,2013-09-19,0,0,5,"4281 W CULLOM AVE, CHICAGO",WHITE,M,1985-08-27,chicago,28.0,,,5,0
87909,2524,2013-07-05,2013-09-01,0,0,6,"2645 W LOGAN BLVD S, CHICAGO",BLACK,M,1979-01-01,chicago,34.0,,,6,0
80692,2525,2013-05-06,2013-06-19,1,1,9,"4142 W 16TH ST, Chicago",BLACK,M,1962-11-02,chicago,50.0,,,9,1
44044,2525,2013-05-14,2013-06-25,1,0,10,"3376 E CHELTENHAM DR, CHICAGO",BLACK,M,1962-11-02,chicago,50.0,,,10,0
59969,2526,2013-05-28,2015-02-09,0,0,5,"1367 S OAKLEY AVE, CHICAGO",BLACK,M,1979-11-24,chicago,33.0,,,5,0
74232,2528,2013-04-21,2013-08-19,0,1,5,"231 E 56TH ST, CHICAGO",BLACK,M,1978-10-18,chicago,34.0,,,5,1
91213,2528,2013-06-29,2013-11-20,1,0,6,"9227 S LAWNDALE AVE, CHICAGO",BLACK,M,1978-10-18,chicago,34.0,,,6,0
66620,2529,2012-10-11,2014-03-17,0,1,6,"162 E 86TH ST, CHICAGO",BLACK,M,1985-04-09,chicago,27.0,,,6,1
21081,2529,2013-10-25,2014-11-20,1,0,7,"2873 W I55 KEDZIE AV XR, CHICAGO",BLACK,M,1985-04-09,chicago,28.0,,,7,0
46746,2530,2012-08-04,2012-10-03,0,0,2,"2483 E SOUTH SHORE DR, CHICAGO",WHITE,M,1986-01-31,chicago,26.0,,,2,0
70263,2530,2013-10-20,2014-02-11,0,0,3,"6556 N OXFORD AVE, CHICAGO",WHITE,M,1986-01-31,chicago,27.0,,,3,0
74778,2533,2012-05-02,2012-05-09,0,0,2,"6083 N LUCERNE AVE, CHICAGO",BLACK,M,1985-10-29,chicago,26.0,,,2,0
70686,2534,2012-04-26,2012-06-04,1,0,4,"1872 W WALTON ST, CHICAGO",BLACK,M,1973-10-23,chicago,38.0,,,4,0
41750,2534,2012-08-30,2013-04-06,0,0,5,"6416 S THROOP ST, CHICAGO",BLACK,M,1973-10-23,chicago,38.0,,,5,0
46155,2538,2013-06-22,2014-01-09,0,0,2,"271 N BREAKWATER ACCESS, CHICAGO",WHITE,M,1993-12-19,chicago,19.0,,,2,0
1045,2539,2012-09-12,2012-10-18,1,0,3,"6615 W SCHORSCH ST, CHICAGO",BLACK,F,1980-03-10,chicago,32.0,,,3,0
63229,2539,2013-05-29,2013-07-11,1,0,4,"7000 N CALDWELL AVE, CHICAGO",BLACK,F,1980-03-10,chicago,33.0,,,4,0
19159,2540,2012-06-16,2014-07-14,1,1,4,"3165 W FILLMORE ST, Chicago",BLACK,M,1982-12-13,chicago,29.0,,,4,1
45900,2540,2013-04-11,2014-06-08,1,0,5,"3499 N CICERO AVE, CHICAGO",BLACK,M,1982-12-13,chicago,30.0,,,5,0
1033,2541,2012-03-14,2012-04-12,1,0,3,"5214 N KENNEDY FOSTER AV ER, CHICAGO",BLACK,M,1987-09-10,chicago,24.0,3.0,2.143,3,0
86044,2542,2013-10-07,2014-05-29,0,0,2,"3860 W ST PAUL AVE, CHICAGO",BLACK,F,1988-04-04,chicago,25.0,,,2,0
39840,2544,2012-07-01,2012-09-24,1,0,2,"7831 S FIELDING AVE, CHICAGO",BLACK,M,1985-12-28,chicago,26.0,,,2,0
62667,2545,2012-07-31,2015-11-10,0,0,4,"3962 N RAVENSWOOD AVE, Chicago",WHITE,M,1985-01-27,chicago,27.0,,,4,0
88166,2547,2012-02-21,2012-06-09,0,0,2,"256 E 102ND PL, CHICAGO",BLACK,M,1993-08-20,chicago,18.0,,,2,0
61463,2547,2013-01-19,2013-08-14,0,0,3,"3900 N RECREATION DR, Chicago",BLACK,M,1993-08-20,chicago,19.0,,,3,0
44629,2548,2012-05-10,2012-08-27,0,0,1,"479 E MORGAN DR, CHICAGO",BLACK,M,1987-11-06,chicago,24.0,3.25,4.0,1,0
43682,2548,2012-12-06,2012-12-24,1,0,2,"6685 N LORON AVE, CHICAGO",BLACK,M,1987-11-06,chicago,25.0,,,2,0
73406,2548,2013-08-25,2014-06-07,0,0,3,"60 W 115TH ST, CHICAGO",BLACK,M,1987-11-06,chicago,25.0,,,3,0
29737,2549,2012-03-06,2012-03-14,1,0,1,"1658 W I57 EXPY IB, Chicago",BLACK,M,1978-09-02,chicago,33.0,,,1,0
68718,2549,2012-05-05,2012-08-05,0,0,2,"2694 N EMMETT ST, CHICAGO",BLACK,M,1978-09-02,chicago,33.0,,,2,0
24030,2549,2013-05-21,2013-07-24,1,0,3,"2745 W 110TH PL, Chicago",BLACK,M,1978-09-02,chicago,34.0,,,3,0
95307,2550,2012-04-22,2013-08-18,0,0,4,"6140 N KOSTNER AVE, CHICAGO",BLACK,M,1985-10-19,chicago,26.0,,,4,0
17529,2550,2013-08-19,2013-11-08,1,0,5,"2130 S DAN RYAN CANALPORT AV ER, CHICAGO",BLACK,M,1985-10-19,chicago,27.0,,,5,0
1314,2551,2013-07-03,2014-05-29,1,0,2,"3444 W SCHRAEDER DR, CHICAGO",ASIAN,M,1989-12-30,chicago,23.0,,,2,0
47427,2555,2012-11-13,2013-01-05,0,0,2,"1828 S CALUMET PKWY, CHICAGO",BLACK,M,1989-05-12,chicago,23.0,,,2,0
30148,2556,2012-06-11,2013-02-04,1,0,2,"8378 W KENNEDY CUMBERLAND AV XR, CHICAGO",BLACK,M,1981-12-08,chicago,30.0,,,2,0
68227,2558,2013-01-31,2013-04-01,0,1,3,"5941 S NEENAH AVE, CHICAGO",BLACK,M,1987-07-30,chicago,25.0,,,3,1
96381,2558,2013-02-03,2013-05-30,0,0,4,"252 W ADAMS ST, Chicago",BLACK,M,1987-07-30,chicago,25.0,,,4,0
72256,2561,2012-09-14,2013-07-16,1,1,4,"5815 W HOOD AVE, CHICAGO",WHITE,M,1991-03-13,chicago,21.0,,,4,1
60672,2561,2013-01-10,2013-03-18,0,0,5,"237 S GOLE DR, CHICAGO",WHITE,M,1991-03-13,chicago,21.0,,,5,0
20022,2563,2013-01-05,2013-01-13,0,0,1,"895 W LITTLE CALUMET RIVER, CHICAGO",BLACK,M,1991-07-04,chicago,21.0,,,1,0
81128,2564,2013-02-10,2014-07-11,0,0,3,"6428 N NAVAJO AVE, CHICAGO",BLACK,M,1980-08-08,chicago,32.0,,,3,0
92655,2566,2012-05-16,2012-06-09,1,0,1,"6652 N KINZUA AVE, Chicago",BLACK,F,1985-11-12,chicago,26.0,,,1,0
9021,2567,2012-04-30,2012-12-02,1,1,11,"1206 N MOZART DR, Chicago",BLACK,M,1949-10-27,chicago,62.0,,,11,1
24588,2567,2012-11-12,2013-01-24,1,0,12,"3178 N WESTERN AVE OP, CHICAGO",BLACK,M,1949-10-27,chicago,63.0,,,12,0
90873,2567,2013-07-15,2015-04-29,1,0,13,"1902 S WONG PKWY, CHICAGO",BLACK,M,1949-10-27,chicago,63.0,,,13,0
45259,2568,2013-05-24,2014-01-20,1,1,7,"10328 S BISHOP FORD 103RD ST ER, CHICAGO",WHITE,M,1980-11-20,chicago,32.0,,,7,1
89235,2568,2013-07-19,2014-02-16,1,0,8,"6408 N LEAVITT ST, CHICAGO",WHITE,M,1980-11-20,chicago,32.0,,,8,0
65943,2569,2012-07-29,2012-09-01,1,0,2,"5477 S INGLESIDE AVE, CHICAGO",BLACK,M,1997-01-25,chicago,15.0,,,2,0
79241,2570,2012-08-18,2013-07-17,1,0,3,"10903 S HARVARD AVE, Chicago",BLACK,M,1983-02-14,chicago,29.0,,,3,0
47417,2571,2013-08-17,2015-03-05,1,1,7,"5775 N NEW HAMPSHIRE AVE, Chicago",WHITE,M,1973-02-13,chicago,40.0,,,7,1
25448,2571,2013-09-21,2014-05-21,1,0,8,"1856 N CHURCHILL ROW ACCESS, CHICAGO",WHITE,M,1973-02-13,chicago,40.0,,,8,0
53492,2572,2013-03-11,2013-07-28,1,0,7,"2323 W 103RD ST, Chicago",BLACK,M,1969-09-07,chicago,43.0,,,7,0
37810,2575,2012-08-22,2012-08-24,1,0,5,"4824 N KENNEDY LAWRENCE AV XR, CHICAGO",WHITE,M,1973-02-18,chicago,39.0,,,5,0
31957,2575,2012-09-03,2012-10-11,1,0,6,"6582 N SAYRE AVE, CHICAGO",WHITE,M,1973-02-18,chicago,39.0,,,6,0
84595,2575,2013-07-07,2013-11-06,1,1,7,"22 E WALTON ST, CHICAGO",WHITE,M,1973-02-18,chicago,40.0,,,7,1
69990,2575,2013-10-11,2013-11-12,0,0,8,"938 E OHIO ST, CHICAGO",WHITE,M,1973-02-18,chicago,40.0,,,8,0
1109,2576,2012-06-30,2014-10-21,1,0,1,"7386 S PAXTON AVE, CHICAGO",BLACK,M,1990-12-27,chicago,21.0,,,1,0
71881,2578,2012-12-16,2013-02-07,1,0,5,"2047 W WILSON AVE, CHICAGO",WHITE,M,1974-06-14,chicago,38.0,,,5,0
88013,2578,2013-09-20,2014-03-30,0,0,6,"436 E 55TH PL, CHICAGO",WHITE,M,1974-06-14,chicago,39.0,,,6,0
99044,2579,2012-04-12,2012-12-23,0,1,3,"6161 N NEOLA AVE, CHICAGO",WHITE,F,1982-10-09,chicago,29.0,,,3,1
42624,2579,2012-08-03,2013-07-11,0,0,4,"1428 E 76TH ST, CHICAGO",WHITE,F,1982-10-09,chicago,29.0,,,4,0
67354,2580,2013-07-29,2014-02-22,0,0,2,"550 W STRATFORD PL, CHICAGO",BLACK,M,1976-01-25,chicago,37.0,,,2,0
87270,2581,2012-07-23,2013-04-24,0,0,4,"42 W ELM ST, CHICAGO",WHITE,M,1990-01-19,chicago,22.0,,,4,0
57052,2581,2013-09-02,2014-09-02,1,0,5,"991 E 49TH ST, CHICAGO",WHITE,M,1990-01-19,chicago,23.0,,,5,0
61036,2582,2012-01-18,2012-03-01,1,0,3,"107 E 61ST ST, Chicago",BLACK,M,1980-07-16,chicago,31.0,,,3,0
54166,2582,2013-02-19,2014-02-19,0,0,4,"1707 W WALTER BURLEY GRIFFIN PL, Chicago",BLACK,M,1980-07-16,chicago,32.0,,,4,0
57435,2583,2012-11-09,2013-03-30,0,0,2,"697 W SUPERIOR ST, CHICAGO",BLACK,F,1992-05-07,chicago,20.0,,,2,0
78105,2584,2013-01-22,2013-05-11,1,0,2,"3829 N ALTA VISTA TER, CHICAGO",BLACK,F,1980-07-20,chicago,32.0,,,2,0
45429,2587,2012-02-27,2012-03-17,0,0,2,"5091 S MONITOR AVE, CHICAGO",BLACK,F,1985-08-26,chicago,26.0,,,2,0
16196,2588,2013-01-23,2013-10-26,1,1,4,"2790 N LONG AVE, CHICAGO",BLACK,M,1982-07-22,chicago,30.0,,,4,1
82141,2588,2013-05-01,2013-09-11,0,0,5,"10623 S LAFAYETTE AVE, CHICAGO",BLACK,M,1982-07-22,chicago,30.0,,,5,0
6805,2589,2013-01-04,2013-08-02,1,1,4,"3386 N NORA AVE, CHICAGO",BLACK,M,1980-07-02,chicago,32.0,,,4,1
99316,2589,2013-03-09,2013-09-14,1,1,5,"755 E 64TH ST, CHICAGO",BLACK,M,1980-07-02,chicago,32.0,,,5,1
37333,2589,2013-03-26,2016-06-07,0,0,6,"4179 N KENNEDY KOSTNER AV XR, CHICAGO",BLACK,M,1980-07-02,chicago,32.0,,,6,0
70978,2590,2013-09-05,2015-01-18,0,0,1,"2491 S DAN RYAN CERMAK ER, CHICAGO",WHITE,M,1991-03-04,chicago,22.0,,,1,0
95239,2591,2012-10-10,2013-07-24,0,0,1,"1108 S CENTRAL AVE E, CHICAGO",BLACK,M,1992-04-07,chicago,20.0,,,1,0
25321,2592,2012-01-27,2012-09-24,1,0,5,"13335 S TORRENCE AVE, CHICAGO",WHITE,M,1981-07-26,chicago,30.0,,,5,0
15063,2592,2012-09-26,2012-10-25,1,0,6,"1758 E 105TH ST, CHICAGO",WHITE,M,1981-07-26,chicago,31.0,,,6,0
43311,2593,2012-09-25,2013-05-26,1,0,4,"3621 S LOOMIS PL, Chicago",BLACK,M,1988-03-23,chicago,24.0,3.4,3.167,4,0
78193,2593,2013-06-18,2014-05-04,0,0,5,"10353 S CALUMET ACCESS RD, CHICAGO",BLACK,M,1988-03-23,chicago,25.0,,,5,0
94447,2594,2012-11-26,2013-05-15,0,1,5,"1081 E 81ST ST, CHICAGO",BLACK,M,1981-05-25,chicago,31.0,,,5,1
59992,2594,2013-04-10,2013-07-10,1,0,6,"3871 E 40TH PL, CHICAGO",BLACK,M,1981-05-25,chicago,31.0,,,6,0
17265,2595,2013-05-13,2013-05-24,0,0,2,"811 W KENNEDY ONTARIO ST SB ER, CHICAGO",BLACK,M,1983-11-09,chicago,29.0,,,2,0
73538,2596,2012-08-18,2013-05-11,0,0,2,"678 W KEMPER PL, Chicago",BLACK,M,1990-02-14,chicago,22.0,,,2,0
68648,2596,2013-07-07,2013-12-30,1,0,3,"1471 W 117TH PL, CHICAGO",BLACK,M,1990-02-14,chicago,23.0,,,3,0
10000,2597,2012-01-24,2012-04-28,1,0,2,"6366 N INDIAN RD, CHICAGO",WHITE,M,1979-07-23,chicago,32.0,,,2,0
27409,2598,2012-05-15,2012-12-08,1,1,5,"2426 S FRANKLIN EXT STEVENSON OB ER, CHICAGO",BLACK,M,1979-11-11,chicago,32.0,,,5,1
14290,2598,2012-08-21,2013-05-23,0,1,6,"11830 S ABERDEEN ST, Chicago",BLACK,M,1979-11-11,chicago,32.0,,,6,1
79932,2598,2012-08-31,2012-09-17,1,0,7,"10747 S GLENROY AVE, CHICAGO",BLACK,M,1979-11-11,chicago,32.0,,,7,0
62741,2601,2012-06-20,2012-11-23,1,0,1,"6011 W ARMITAGE AVE, CHICAGO",BLACK,M,1984-12-17,chicago,27.0,,,1,0
4590,2604,2012-09-12,2013-04-11,0,1,2,"10760 S GLENROY AVE, CHICAGO",WHITE,M,1991-03-11,chicago,21.0,,,2,1
79209,2604,2013-03-07,2013-05-27,1,0,3,"51 E LAKE ST, CHICAGO",WHITE,M,1991-03-11,chicago,21.0,,,3,0
